"resultId","raceId","driverId","constructorId","number","grid","position","positionText","positionOrder","points","laps","time","milliseconds","fastestLap","rank","fastestLapTime","fastestLapSpeed","statusId","team","teamnat"
602,46,25,3,"17",12,"14","14",14,0,69,"\N","\N","49","13","1:21.264","194.078",11,"Williams","British"
611,47,13,6,"5",1,"1","1",1,10,58,"1:26:42.161","5202161","18","2","1:27.922","218.566",1,"Ferrari","Italian"
612,47,8,6,"6",3,"2","2",2,8,58,"+2.275","5204436","57","1","1:27.295","220.136",1,"Ferrari","Italian"
613,47,4,1,"1",4,"3","3",3,6,58,"+26.181","5228342","39","4","1:28.070","218.199",1,"McLaren","British"
615,47,1,1,"2",2,"5","5",5,4,58,"+45.085","5247246","17","3","1:27.963","218.464",1,"McLaren","British"
617,47,3,3,"16",8,"7","7",7,2,58,"+55.778","5257939","37","6","1:28.536","217.050",1,"Williams","British"
620,47,14,9,"14",13,"10","10",10,0,58,"+1:11.009","5273170","54","13","1:29.068","215.754",1,"Red Bull","Austrian"
621,47,25,3,"17",14,"11","11",11,0,58,"+1:19.628","5281789","55","8","1:28.737","216.559",1,"Williams","British"
632,47,17,9,"15",12,"\N","R",22,0,9,"\N","\N","4","21","1:30.808","211.620",9,"Red Bull","Austrian"
633,48,4,1,"1",1,"1","1",1,10,53,"1:18:37.806","4717806","15","1","1:22.871","251.653",1,"McLaren","British"
634,48,1,1,"2",2,"2","2",2,8,53,"+6.062","4723868","17","2","1:22.936","251.456",1,"McLaren","British"
635,48,8,6,"6",5,"3","3",3,6,53,"+27.325","4745131","21","3","1:23.370","250.147",1,"Ferrari","Italian"
638,48,3,3,"16",8,"6","6",6,3,53,"+1:05.810","4783616","52","8","1:24.472","246.884",1,"Williams","British"
641,48,17,9,"15",11,"9","9",9,0,53,"+1:05.879","4783685","46","13","1:24.824","245.859",1,"Red Bull","Austrian"
645,48,25,3,"17",13,"13","13",13,0,52,"\N","\N","42","16","1:25.000","245.350",11,"Williams","British"
653,48,13,6,"5",3,"\N","R",21,0,10,"\N","\N","8","6","1:23.971","248.357",22,"Ferrari","Italian"
654,48,14,9,"14",20,"\N","R",22,0,1,"\N","\N","\N","\N","\N","\N",3,"Red Bull","Austrian"
655,49,8,6,"6",1,"1","1",1,10,44,"1:20:39.066","4839066","12","2","1:48.095","233.261",1,"Ferrari","Italian"
656,49,13,6,"5",2,"2","2",2,8,44,"+4.695","4843761","34","1","1:48.036","233.388",1,"Ferrari","Italian"
657,49,4,1,"1",3,"3","3",3,6,44,"+14.343","4853409","44","3","1:48.182","233.073",1,"McLaren","British"
658,49,1,1,"2",4,"4","4",4,5,44,"+23.615","4862681","41","4","1:48.215","233.002",1,"McLaren","British"
660,49,3,3,"16",5,"6","6",6,3,44,"+1:16.876","4915942","29","9","1:49.769","229.704",1,"Williams","British"
661,49,17,9,"15",7,"7","7",7,2,44,"+1:20.639","4919705","12","11","1:50.049","229.119",1,"Red Bull","Austrian"
673,49,25,3,"17",15,"\N","R",19,0,34,"\N","\N","18","18","1:51.270","226.605",32,"Williams","British"
674,49,14,9,"14",11,"\N","R",20,0,29,"\N","\N","24","17","1:51.156","226.837",9,"Red Bull","Austrian"
677,50,1,1,"2",1,"1","1",1,10,67,"2:00:34.579","7234579","27","1","1:28.193","186.259",1,"McLaren","British"
679,50,8,6,"6",3,"3","3",3,6,67,"+9.478","7244057","29","8","1:29.619","183.295",1,"Ferrari","Italian"
680,50,14,9,"14",12,"4","4",4,5,67,"+20.297","7254876","56","11","1:30.086","182.345",1,"Red Bull","Austrian"
682,50,13,6,"5",4,"6","6",6,3,67,"+49.042","7283621","32","7","1:29.588","183.359",1,"Ferrari","Italian"
694,50,3,3,"16",16,"\N","R",18,0,49,"\N","\N","27","10","1:29.926","182.670",40,"Williams","British"
696,50,17,9,"15",7,"\N","R",20,0,45,"\N","\N","30","3","1:28.940","184.695",4,"Red Bull","Austrian"
697,50,4,1,"1",2,"\N","R",21,0,41,"\N","\N","25","2","1:28.511","185.590",3,"McLaren","British"
698,50,25,3,"17",18,"\N","R",22,0,19,"\N","\N","19","22","2:05.636","130.749",4,"Williams","British"
699,51,8,6,"6",2,"1","1",1,10,56,"1:37:58.395","5878395","52","3","1:38.285","199.660",1,"Ferrari","Italian"
700,51,4,1,"1",4,"2","2",2,8,56,"+9.806","5888201","54","2","1:37.991","200.259",1,"McLaren","British"
701,51,13,6,"5",3,"3","3",3,6,56,"+12.891","5891286","56","1","1:37.454","201.362",1,"Ferrari","Italian"
706,51,14,9,"14",5,"8","8",8,1,56,"+1:20.750","5959145","55","10","1:39.640","196.945",1,"Red Bull","Austrian"
708,51,17,9,"15",7,"10","10",10,0,56,"+1:24.685","5963080","55","9","1:39.371","197.478",1,"Red Bull","Austrian"
710,51,25,3,"17",19,"12","12",12,0,55,"\N","\N","54","12","1:39.743","196.741",11,"Williams","British"
714,51,3,3,"16",15,"16","16",16,0,54,"\N","\N","54","6","1:39.233","197.752",12,"Williams","British"
717,51,1,1,"2",1,"\N","R",19,0,30,"\N","\N","22","19","1:43.131","190.278",20,"McLaren","British"
721,52,8,6,"6",3,"1","1",1,10,71,"1:28:15.270","5295270","66","1","1:12.445","214.126",1,"Ferrari","Italian"
722,52,13,6,"5",1,"2","2",2,8,71,"+1.493","5296763","71","3","1:12.584","213.716",1,"Ferrari","Italian"
723,52,4,1,"1",4,"3","3",3,6,71,"+57.019","5352289","59","6","1:13.150","212.062",1,"McLaren","British"
724,52,3,3,"16",10,"4","4",4,5,71,"+1:02.848","5358118","56","7","1:13.159","212.036",1,"Williams","British"
727,52,1,1,"2",2,"7","7",7,2,70,"\N","\N","58","2","1:12.506","213.946",11,"McLaren","British"
729,52,14,9,"14",9,"9","9",9,0,70,"\N","\N","22","13","1:14.195","209.076",11,"Red Bull","Austrian"
730,52,6,3,"17",19,"10","10",10,0,70,"\N","\N","69","5","1:13.116","212.161",11,"Williams","British"
740,52,17,9,"15",5,"\N","R",20,0,14,"\N","\N","13","15","1:14.398","208.505",6,"Red Bull","Austrian"
744,53,30,6,"5",1,"2","2",2,8,57,"+1.246","5387451","38","2","1:32.523","210.576",1,"Ferrari","Italian"
745,53,8,1,"3",22,"3","3",3,6,57,"+19.360","5405565","29","8","1:32.864","209.803",1,"McLaren","British"
747,53,31,1,"4",5,"5","5",5,4,57,"+37.048","5423253","21","7","1:32.771","210.013",1,"McLaren","British"
748,53,17,3,"9",7,"6","6",6,3,57,"+41.932","5428137","25","4","1:32.660","210.265",1,"Williams","British"
749,53,3,3,"10",12,"7","7",7,2,57,"+1:03.043","5449248","42","1","1:32.408","210.838",1,"Williams","British"
750,53,32,9,"15",8,"8","8",8,1,57,"+1:06.771","5452976","40","10","1:33.212","209.020",1,"Red Bull","Austrian"
751,53,13,6,"6",2,"9","9",9,0,57,"+1:09.907","5456112","28","6","1:32.739","210.086",1,"Ferrari","Italian"
752,53,14,9,"14",13,"10","10",10,0,57,"+1:15.541","5461746","26","11","1:33.376","208.653",1,"Red Bull","Austrian"
768,54,31,1,"4",5,"4","4",4,5,56,"+39.351","5479880","39","3","1:35.566","208.806",1,"McLaren","British"
769,54,13,6,"6",21,"5","5",5,4,56,"+43.254","5483783","51","8","1:35.954","207.962",1,"Ferrari","Italian"
770,54,30,6,"5",14,"6","6",6,3,56,"+43.854","5484383","44","5","1:35.647","208.629",1,"Ferrari","Italian"
782,54,32,9,"15",8,"\N","R",18,0,26,"\N","\N","14","13","1:36.867","206.002",9,"Red Bull","Austrian"
783,54,17,3,"9",4,"\N","R",19,0,15,"\N","\N","12","12","1:36.771","206.206",9,"Williams","British"
784,54,14,9,"14",19,"\N","R",20,0,10,"\N","\N","4","17","1:38.078","203.458",9,"Red Bull","Austrian"
785,54,3,3,"10",3,"\N","R",21,0,6,"\N","\N","6","15","1:37.366","204.946",5,"Williams","British"
786,54,8,1,"3",6,"\N","R",22,0,0,"\N","\N","\N","\N","\N","\N",3,"McLaren","British"
788,55,8,1,"3",4,"2","2",2,8,57,"+1.8","5669670","57","1","1:26.045","221.869",1,"McLaren","British"
794,55,14,9,"14",11,"8","8",8,1,57,"+53.9","5721770","32","12","1:28.250","216.326",1,"Red Bull","Austrian"
800,55,31,1,"4",5,"\N","R",14,0,46,"\N","\N","45","4","1:27.464","218.270",10,"McLaren","British"
803,55,30,6,"5",10,"\N","R",17,0,32,"\N","\N","27","3","1:27.180","218.981",3,"Ferrari","Italian"
804,55,17,3,"9",7,"\N","R",18,0,22,"\N","\N","19","9","1:27.800","217.435",7,"Williams","British"
805,55,32,9,"15",13,"\N","R",19,0,4,"\N","\N","4","19","1:41.351","188.363",3,"Red Bull","Austrian"
807,55,3,3,"10",14,"\N","R",21,0,0,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
808,55,13,6,"6",15,"\N","R",22,0,0,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
809,56,30,6,"5",1,"1","1",1,10,62,"1:31:06.486","5466486","19","2","1:24.624","210.961",1,"Ferrari","Italian"
811,56,31,1,"4",7,"3","3",3,6,62,"+15.868","5482354","22","4","1:25.096","209.791",1,"McLaren","British"
812,56,13,6,"6",4,"4","4",4,5,62,"+17.096","5483582","12","10","1:25.528","208.731",1,"Ferrari","Italian"
813,56,8,1,"3",8,"5","5",5,4,62,"+17.524","5484010","49","3","1:25.027","209.961",1,"McLaren","British"
814,56,17,3,"9",10,"6","6",6,3,62,"+37.739","5504225","39","9","1:25.488","208.829",1,"Williams","British"
819,56,3,3,"10",13,"11","11",11,0,62,"+1:19.675","5546161","30","15","1:26.418","206.581",1,"Williams","British"
825,56,14,9,"14",14,"\N","R",17,0,47,"\N","\N","41","17","1:26.855","205.542",30,"Red Bull","Austrian"
827,56,32,9,"15",17,"\N","R",19,0,40,"\N","\N","30","16","1:26.759","205.770",9,"Red Bull","Austrian"
831,57,30,6,"5",2,"1","1",1,10,60,"1:35:58.765","5758765","39","1","1:32.099","201.226",1,"Ferrari","Italian"
833,57,13,6,"6",3,"3","3",3,6,60,"+4.447","5763212","19","5","1:33.099","199.065",1,"Ferrari","Italian"
834,57,8,1,"3",5,"4","4",4,5,60,"+4.879","5763644","43","2","1:32.472","200.415",1,"McLaren","British"
837,57,3,3,"10",22,"7","7",7,2,60,"+1:14.565","5833330","48","7","1:33.579","198.044",1,"Williams","British"
845,57,31,1,"4",8,"\N","R",15,0,52,"\N","\N","47","6","1:33.571","198.061",5,"McLaren","British"
849,57,32,9,"15",15,"\N","R",19,0,28,"\N","\N","16","15","1:34.553","196.004",6,"Red Bull","Austrian"
850,57,17,3,"9",19,"\N","R",20,0,12,"\N","\N","11","16","1:35.415","194.233",9,"Williams","British"
851,57,14,9,"14",12,"\N","R",21,0,2,"\N","\N","2","21","2:24.500","128.254",3,"Red Bull","Austrian"
854,58,30,6,"5",3,"2","2",2,8,66,"+18.502","5200261","43","3","1:16.922","216.546",1,"Ferrari","Italian"
856,58,13,6,"6",4,"4","4",4,5,66,"+29.853","5211612","42","1","1:16.648","217.320",1,"Ferrari","Italian"
857,58,8,1,"3",9,"5","5",5,4,66,"+56.875","5238634","40","5","1:17.357","215.328",1,"McLaren","British"
861,58,17,3,"9",11,"9","9",9,0,65,"\N","\N","61","11","1:17.900","213.827",11,"Williams","British"
863,58,3,3,"10",13,"11","11",11,0,65,"\N","\N","51","8","1:17.861","213.935",11,"Williams","British"
865,58,32,9,"15",14,"13","13",13,0,65,"\N","\N","59","15","1:18.516","212.150",11,"Red Bull","Austrian"
866,58,14,9,"14",21,"14","14",14,0,65,"\N","\N","55","9","1:17.862","213.932",11,"Red Bull","Austrian"
873,58,31,1,"4",12,"\N","R",21,0,17,"\N","\N","17","19","1:19.482","209.571",20,"McLaren","British"
876,59,31,1,"4",4,"2","2",2,8,78,"+14.567","6237683","20","6","1:16.008","158.193",1,"McLaren","British"
877,59,14,9,"14",7,"3","3",3,6,78,"+52.298","6275414","45","19","1:17.849","154.452",1,"Red Bull","Austrian"
879,59,30,6,"5",22,"5","5",5,4,78,"+53.830","6276946","74","1","1:15.143","160.014",1,"Ferrari","Italian"
883,59,13,6,"6",21,"9","9",9,0,77,"\N","\N","40","7","1:16.612","156.946",11,"Ferrari","Italian"
892,59,32,9,"15",11,"\N","R",18,0,56,"\N","\N","19","20","1:17.930","154.292",7,"Red Bull","Austrian"
893,59,3,3,"10",8,"\N","R",19,0,51,"\N","\N","43","9","1:17.227","155.696",3,"Williams","British"
894,59,8,1,"3",3,"\N","R",20,0,50,"\N","\N","19","2","1:15.325","159.628",42,"McLaren","British"
895,59,17,3,"9",2,"\N","R",21,0,48,"\N","\N","23","4","1:15.680","158.879",43,"Williams","British"
898,60,30,6,"5",3,"2","2",2,8,60,"+13.951","5165878","53","2","1:21.934","225.884",1,"Ferrari","Italian"
899,60,8,1,"3",2,"3","3",3,6,60,"+18.672","5170599","15","5","1:22.461","224.440",1,"McLaren","British"
901,60,13,6,"6",4,"5","5",5,4,60,"+31.559","5183486","43","4","1:22.371","224.685",1,"Ferrari","Italian"
902,60,31,1,"4",8,"6","6",6,3,60,"+1:04.769","5216696","38","8","1:22.780","223.575",1,"McLaren","British"
905,60,3,3,"10",12,"9","9",9,0,60,"+1:19.008","5230935","47","9","1:22.916","223.209",1,"Williams","British"
908,60,14,9,"14",11,"12","12",12,0,59,"\N","\N","42","14","1:23.995","220.341",11,"Red Bull","Austrian"
910,60,32,9,"15",14,"14","14",14,0,59,"\N","\N","30","12","1:23.712","221.086",11,"Red Bull","Austrian"
918,60,17,3,"9",17,"\N","R",22,0,0,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
920,61,30,6,"5",5,"2","2",2,8,70,"+2.1","5679408","68","3","1:15.993","206.592",1,"Ferrari","Italian"
921,61,8,1,"3",3,"3","3",3,6,70,"+8.8","5686108","22","1","1:15.841","207.006",1,"McLaren","British"
923,61,13,6,"6",10,"5","5",5,4,70,"+25.1","5702408","31","5","1:17.308","203.078",1,"Ferrari","Italian"
926,61,14,9,"14",22,"8","8",8,1,69,"\N","\N","39","10","1:17.619","202.264",11,"Red Bull","Austrian"
929,61,32,9,"15",12,"11","11",11,0,69,"\N","\N","55","9","1:17.576","202.377",11,"Red Bull","Austrian"
930,61,17,3,"9",16,"12","12",12,0,69,"\N","\N","17","11","1:17.705","202.041",11,"Williams","British"
936,61,31,1,"4",7,"\N","R",18,0,13,"\N","\N","5","15","1:18.493","200.012",3,"McLaren","British"
939,61,3,3,"10",6,"\N","R",21,0,1,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
941,62,30,6,"5",1,"1","1",1,10,73,"1:34:35.199","5675199","56","1","1:12.719","207.527",1,"Ferrari","Italian"
942,62,13,6,"6",2,"2","2",2,8,73,"+7.984","5683183","29","2","1:12.954","206.859",1,"Ferrari","Italian"
947,62,14,9,"14",17,"7","7",7,2,72,"\N","\N","33","11","1:14.730","201.942",11,"Red Bull","Austrian"
949,62,3,3,"10",21,"9","9",9,0,72,"\N","\N","42","10","1:14.707","202.005",11,"Williams","British"
956,62,8,1,"3",9,"\N","R",16,0,0,"\N","\N","\N","\N","\N","\N",3,"McLaren","British"
958,62,31,1,"4",11,"\N","R",18,0,0,"\N","\N","\N","\N","\N","\N",3,"McLaren","British"
959,62,17,3,"9",12,"\N","R",19,0,0,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
961,62,32,9,"15",16,"\N","R",21,0,0,"\N","\N","\N","\N","\N","\N",3,"Red Bull","Austrian"
963,63,30,6,"5",1,"1","1",1,10,70,"1:32:07.803","5527803","46","1","1:17.111","205.931",1,"Ferrari","Italian"
965,63,13,6,"6",2,"3","3",3,6,70,"+22.5","5550303","18","2","1:17.141","205.851",1,"Ferrari","Italian"
967,63,8,1,"3",6,"5","5",5,4,70,"+33.0","5560803","30","4","1:17.717","204.325",1,"McLaren","British"
969,63,37,1,"4",8,"7","7",7,2,70,"+49.4","5577203","34","3","1:17.625","204.568",1,"McLaren","British"
971,63,14,9,"14",9,"9","9",9,0,69,"\N","\N","56","17","1:18.978","201.063",11,"Red Bull","Austrian"
974,63,32,9,"15",12,"12","12",12,0,69,"\N","\N","56","16","1:18.968","201.089",11,"Red Bull","Austrian"
976,63,3,3,"10",18,"14","14",14,0,68,"\N","\N","62","13","1:18.796","201.527",12,"Williams","British"
980,63,17,3,"9",10,"\N","R",18,0,55,"\N","\N","34","15","1:18.859","201.366",46,"Williams","British"
985,64,30,6,"5",2,"1","1",1,10,67,"1:27:51.693","5271693","17","1","1:16.357","215.650",1,"Ferrari","Italian"
986,64,13,6,"6",3,"2","2",2,8,67,"+0.7","5272393","18","2","1:16.392","215.551",1,"Ferrari","Italian"
987,64,8,1,"3",1,"3","3",3,6,67,"+13.2","5284893","4","3","1:16.475","215.317",1,"McLaren","British"
992,64,32,9,"15",12,"8","8",8,1,67,"+48.1","5319793","49","12","1:17.719","211.870",1,"Red Bull","Austrian"
995,64,14,9,"14",10,"11","11",11,0,66,"\N","\N","24","13","1:17.811","211.620",11,"Red Bull","Austrian"
997,64,17,3,"9",11,"\N","R",13,0,59,"\N","\N","43","6","1:16.812","214.372",47,"Williams","British"
1002,64,37,1,"4",9,"\N","R",18,0,2,"\N","\N","2","20","1:19.649","206.737",48,"McLaren","British"
1004,64,3,3,"10",14,"\N","R",20,0,0,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
1008,65,37,1,"4",4,"2","2",2,8,70,"+30.837","6771778","67","2","1:24.315","187.055",1,"McLaren","British"
1011,65,14,9,"14",12,"5","5",5,4,69,"\N","\N","65","10","1:27.572","180.098",11,"Red Bull","Austrian"
1013,65,13,6,"6",2,"7","7",7,2,69,"\N","\N","65","1","1:23.516","188.845",11,"Ferrari","Italian"
1014,65,30,6,"5",11,"8","8",8,1,67,"\N","\N","57","11","1:27.834","179.561",49,"Ferrari","Italian"
1021,65,8,1,"3",1,"\N","R",15,0,25,"\N","\N","7","16","1:33.690","168.338",4,"McLaren","British"
1023,65,3,3,"10",18,"\N","R",17,0,19,"\N","\N","9","20","1:38.964","159.367",10,"Williams","British"
1025,65,32,9,"15",13,"\N","R",19,0,6,"\N","\N","6","18","1:38.702","159.790",20,"Red Bull","Austrian"
1026,65,17,3,"9",5,"\N","R",20,0,1,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
1029,66,13,6,"6",1,"1","1",1,10,58,"1:28:51.082","5331082","38","2","1:28.123","218.067",1,"Ferrari","Italian"
1031,66,30,6,"5",2,"3","3",3,6,58,"+5.656","5336738","55","1","1:28.005","218.360",1,"Ferrari","Italian"
1033,66,37,1,"4",11,"5","5",5,4,58,"+45.908","5376990","54","7","1:28.959","216.018",1,"McLaren","British"
1038,66,17,3,"9",9,"10","10",10,0,57,"\N","\N","50","15","1:30.088","213.311",11,"Williams","British"
1039,66,32,9,"15",10,"11","11",11,0,57,"\N","\N","26","11","1:30.025","213.460",11,"Red Bull","Austrian"
1043,66,14,9,"14",16,"15","15",15,0,55,"\N","\N","24","12","1:30.026","213.458",6,"Red Bull","Austrian"
1046,66,3,3,"10",14,"\N","R",18,0,25,"\N","\N","21","14","1:30.071","213.351",47,"Williams","British"
1049,66,8,1,"3",7,"\N","R",21,0,1,"\N","\N","\N","\N","\N","\N",4,"McLaren","British"
1051,67,30,6,"5",2,"1","1",1,10,53,"1:14:51.975","4491975","14","2","1:22.575","252.555",1,"Ferrari","Italian"
1052,67,8,1,"3",1,"2","2",2,8,53,"+8.046","4500021","13","1","1:22.559","252.604",1,"McLaren","British"
1059,67,13,6,"6",4,"9","9",9,0,53,"+45.995","4537970","41","3","1:23.003","251.253",1,"Ferrari","Italian"
1060,67,17,3,"9",19,"10","10",10,0,53,"+72.602","4564577","27","12","1:24.197","247.690",1,"Williams","British"
1061,67,32,9,"15",16,"11","11",11,0,52,"\N","\N","37","13","1:24.571","246.595",11,"Red Bull","Austrian"
1062,67,14,9,"14",14,"12","12",12,0,52,"\N","\N","51","17","1:24.984","245.396",11,"Red Bull","Austrian"
1070,67,37,1,"4",7,"\N","R",20,0,20,"\N","\N","8","9","1:23.702","249.155",5,"McLaren","British"
1072,67,3,3,"10",12,"\N","R",22,0,9,"\N","\N","8","19","1:25.362","244.310",30,"Williams","British"
1073,68,30,6,"5",6,"1","1",1,10,56,"1:37:32.747","5852747","50","2","1:38.553","199.117",1,"Ferrari","Italian"
1077,68,37,1,"4",7,"5","5",5,4,56,"+77.137","5929884","45","3","1:39.149","197.920",1,"McLaren","British"
1080,68,17,3,"9",14,"8","8",8,1,56,"+103.588","5956335","44","12","1:39.907","196.418",1,"Williams","British"
1081,68,14,9,"14",12,"9","9",9,0,56,"+103.796","5956543","52","15","1:40.549","195.164",1,"Red Bull","Austrian"
1083,68,3,3,"10",15,"11","11",11,0,55,"\N","\N","52","14","1:40.471","195.316",11,"Williams","British"
1084,68,38,9,"15",10,"12","12",12,0,55,"\N","\N","52","10","1:39.801","196.627",11,"Red Bull","Austrian"
1090,68,13,6,"6",20,"\N","R",18,0,44,"\N","\N","42","7","1:39.397","197.426",4,"Ferrari","Italian"
1093,68,8,1,"3",5,"\N","R",21,0,18,"\N","\N","14","20","1:44.094","188.518",37,"McLaren","British"
1096,69,13,6,"6",1,"2","2",2,8,53,"+16.151","5048564","37","3","1:33.296","224.073",1,"Ferrari","Italian"
1099,69,8,1,"3",11,"5","5",5,4,53,"+43.596","5076009","24","4","1:33.344","223.958",1,"McLaren","British"
1104,69,3,3,"10",10,"10","10",10,0,52,"\N","\N","33","15","1:34.802","220.514",11,"Williams","British"
1105,69,37,1,"4",13,"11","11",11,0,52,"\N","\N","22","11","1:34.120","222.112",11,"McLaren","British"
1107,69,38,9,"15",18,"13","13",13,0,52,"\N","\N","37","19","1:35.099","219.825",11,"Red Bull","Austrian"
1113,69,17,3,"9",14,"\N","R",19,0,39,"\N","\N","19","18","1:35.092","219.841",3,"Williams","British"
1114,69,30,6,"5",2,"\N","R",20,0,36,"\N","\N","32","2","1:32.792","225.290",5,"Ferrari","Italian"
1115,69,14,9,"14",17,"\N","R",21,0,35,"\N","\N","20","16","1:35.052","219.934",6,"Red Bull","Austrian"
1117,70,13,6,"6",1,"1","1",1,10,71,"1:31:53.751","5513751","23","2","1:12.877","212.857",1,"Ferrari","Italian"
1120,70,30,6,"5",10,"4","4",4,5,71,"+24.094","5537845","70","1","1:12.162","214.966",1,"Ferrari","Italian"
1121,70,8,1,"3",2,"5","5",5,4,71,"+28.503","5542254","58","6","1:13.281","211.683",1,"McLaren","British"
1124,70,37,1,"4",12,"8","8",8,1,71,"+52.068","5565819","63","12","1:13.817","210.146",1,"McLaren","British"
1128,70,38,9,"15",22,"12","12",12,0,70,"\N","\N","62","11","1:13.700","210.480",11,"Red Bull","Austrian"
1134,70,14,9,"14",18,"\N","R",18,0,14,"\N","\N","12","19","1:16.045","203.989",6,"Red Bull","Austrian"
1137,70,17,3,"9",11,"\N","R",21,0,1,"\N","\N","\N","\N","\N","\N",4,"Williams","British"
1138,70,3,3,"10",13,"\N","R",22,0,0,"\N","\N","\N","\N","\N","\N",4,"Williams","British"
1140,71,22,6,"2",11,"2","2",2,8,57,"+5.553","5062889","54","3","1:26.233","221.386",1,"Ferrari","Italian"
1142,71,14,9,"14",5,"4","4",4,5,57,"+16.131","5073467","40","11","1:26.690","220.219",1,"Red Bull","Austrian"
1143,71,17,3,"7",3,"5","5",5,4,57,"+16.908","5074244","37","8","1:26.493","220.720",1,"Williams","British"
1144,71,31,1,"10",9,"6","6",6,3,57,"+35.033","5092369","41","7","1:26.393","220.976",1,"McLaren","British"
1145,71,32,9,"15",6,"7","7",7,2,57,"+38.997","5096333","39","10","1:26.627","220.379",1,"Red Bull","Austrian"
1146,71,8,1,"9",10,"8","8",8,1,57,"+39.633","5096969","55","4","1:26.255","221.329",1,"McLaren","British"
1156,71,30,6,"1",19,"\N","R",18,0,42,"\N","\N","38","6","1:26.261","221.314",3,"Ferrari","Italian"
1157,71,2,3,"8",7,"\N","R",19,0,42,"\N","\N","38","12","1:26.854","219.803",3,"Williams","British"
1161,72,2,3,"8",10,"3","3",3,6,56,"+32.188","5525924","40","2","1:35.712","208.487",1,"Williams","British"
